"species","year","country","mean"
"Coenagrion_puella",2003,"United Kingdom",0.1996
"Coenagrion_puella",2003,"All",0.08239
"Coenagrion_puella",2004,"Austria",0.01855
"Coenagrion_puella",2004,"Belgium",0.30293
"Coenagrion_puella",2004,"Cyprus",0
"Coenagrion_puella",2004,"Czechia",0.15988
"Coenagrion_puella",2004,"Denmark",0.01105
"Coenagrion_puella",2004,"Finland",0.00042
"Coenagrion_puella",2004,"France",0.18792
"Coenagrion_puella",2004,"Ireland",0
"Coenagrion_puella",2004,"Isle of Man",0
"Coenagrion_puella",2004,"Italy",0.02098
"Coenagrion_puella",2004,"Luxembourg",0.6123
"Coenagrion_puella",2004,"Netherlands",0.36625
"Coenagrion_puella",2004,"Portugal",0.00913
"Coenagrion_puella",2004,"Slovenia",0.1134
"Coenagrion_puella",2004,"Spain",0.01481
"Coenagrion_puella",2004,"Sweden",0.00256
"Coenagrion_puella",2004,"Switzerland",0.37032
"Coenagrion_puella",2004,"United Kingdom",0.17411
"Coenagrion_puella",2004,"All",0.08161
"Coenagrion_puella",2005,"Austria",0.03019
"Coenagrion_puella",2005,"Belgium",0.28452
"Coenagrion_puella",2005,"Cyprus",0
"Coenagrion_puella",2005,"Czechia",0.18763
"Coenagrion_puella",2005,"Denmark",0.01377
"Coenagrion_puella",2005,"Finland",4e-04
"Coenagrion_puella",2005,"France",0.17322
"Coenagrion_puella",2005,"Ireland",0
"Coenagrion_puella",2005,"Isle of Man",0
"Coenagrion_puella",2005,"Italy",0.01956
"Coenagrion_puella",2005,"Luxembourg",0.49282
"Coenagrion_puella",2005,"Netherlands",0.37892
"Coenagrion_puella",2005,"Portugal",0.00145
"Coenagrion_puella",2005,"Slovenia",0.19754
"Coenagrion_puella",2005,"Spain",0.01722
"Coenagrion_puella",2005,"Sweden",0.00269
"Coenagrion_puella",2005,"Switzerland",0.38173
"Coenagrion_puella",2005,"United Kingdom",0.21198
"Coenagrion_puella",2005,"All",0.08393
"Coenagrion_puella",2006,"Austria",0.02109
"Coenagrion_puella",2006,"Belgium",0.2679
"Coenagrion_puella",2006,"Cyprus",0
"Coenagrion_puella",2006,"Czechia",0.25306
"Coenagrion_puella",2006,"Denmark",0.00662
"Coenagrion_puella",2006,"Finland",0.0018
"Coenagrion_puella",2006,"France",0.16121
"Coenagrion_puella",2006,"Ireland",0
"Coenagrion_puella",2006,"Isle of Man",0
"Coenagrion_puella",2006,"Italy",0.02464
"Coenagrion_puella",2006,"Luxembourg",0.25697
"Coenagrion_puella",2006,"Netherlands",0.38771
"Coenagrion_puella",2006,"Portugal",0.00421
"Coenagrion_puella",2006,"Slovenia",0.13525
"Coenagrion_puella",2006,"Spain",0.01424
"Coenagrion_puella",2006,"Sweden",0.01943
"Coenagrion_puella",2006,"Switzerland",0.37769
"Coenagrion_puella",2006,"United Kingdom",0.21148
"Coenagrion_puella",2006,"All",0.0846
"Coenagrion_puella",2007,"Austria",0.05386
"Coenagrion_puella",2007,"Belgium",0.38507
"Coenagrion_puella",2007,"Cyprus",0
"Coenagrion_puella",2007,"Czechia",0.24559
"Coenagrion_puella",2007,"Denmark",0.03
"Coenagrion_puella",2007,"Finland",0.00436
"Coenagrion_puella",2007,"France",0.18099
"Coenagrion_puella",2007,"Ireland",0
"Coenagrion_puella",2007,"Isle of Man",0
"Coenagrion_puella",2007,"Italy",0.03838
"Coenagrion_puella",2007,"Luxembourg",0.39916
"Coenagrion_puella",2007,"Netherlands",0.41654
"Coenagrion_puella",2007,"Portugal",0.00907
"Coenagrion_puella",2007,"Slovenia",0.15773
"Coenagrion_puella",2007,"Spain",0.01931
"Coenagrion_puella",2007,"Sweden",0.01939
"Coenagrion_puella",2007,"Switzerland",0.36333
"Coenagrion_puella",2007,"United Kingdom",0.21016
"Coenagrion_puella",2007,"All",0.09442
"Coenagrion_puella",2008,"Austria",0.05232
"Coenagrion_puella",2008,"Belgium",0.34917
"Coenagrion_puella",2008,"Cyprus",0
"Coenagrion_puella",2008,"Czechia",0.19334
"Coenagrion_puella",2008,"Denmark",0.02701
"Coenagrion_puella",2008,"Finland",0.0059
"Coenagrion_puella",2008,"France",0.21757
"Coenagrion_puella",2008,"Ireland",0
"Coenagrion_puella",2008,"Isle of Man",0
"Coenagrion_puella",2008,"Italy",0.03608
"Coenagrion_puella",2008,"Luxembourg",0.57378
"Coenagrion_puella",2008,"Netherlands",0.41326
"Coenagrion_puella",2008,"Portugal",0.00811
"Coenagrion_puella",2008,"Slovenia",0.14229
"Coenagrion_puella",2008,"Spain",0.02239
"Coenagrion_puella",2008,"Sweden",0.05145
"Coenagrion_puella",2008,"Switzerland",0.36292
"Coenagrion_puella",2008,"United Kingdom",0.23854
"Coenagrion_puella",2008,"All",0.10714
"Coenagrion_puella",2009,"Austria",0.0577
"Coenagrion_puella",2009,"Belgium",0.46254
"Coenagrion_puella",2009,"Cyprus",0
"Coenagrion_puella",2009,"Czechia",0.25462
"Coenagrion_puella",2009,"Denmark",0.02413
"Coenagrion_puella",2009,"Finland",0.00457
"Coenagrion_puella",2009,"France",0.21194
"Coenagrion_puella",2009,"Ireland",0
"Coenagrion_puella",2009,"Isle of Man",0
"Coenagrion_puella",2009,"Italy",0.05553
"Coenagrion_puella",2009,"Luxembourg",0.48639
"Coenagrion_puella",2009,"Netherlands",0.41605
"Coenagrion_puella",2009,"Portugal",0.01462
"Coenagrion_puella",2009,"Slovenia",0.17051
"Coenagrion_puella",2009,"Spain",0.02607
"Coenagrion_puella",2009,"Sweden",0.05457
"Coenagrion_puella",2009,"Switzerland",0.33199
"Coenagrion_puella",2009,"United Kingdom",0.23375
"Coenagrion_puella",2009,"All",0.11179
"Coenagrion_puella",2010,"Austria",0.06348
"Coenagrion_puella",2010,"Belgium",0.4512
"Coenagrion_puella",2010,"Cyprus",0
"Coenagrion_puella",2010,"Czechia",0.27865
"Coenagrion_puella",2010,"Denmark",0.02884
"Coenagrion_puella",2010,"Finland",0.0076
"Coenagrion_puella",2010,"France",0.24389
"Coenagrion_puella",2010,"Ireland",0
"Coenagrion_puella",2010,"Isle of Man",0
"Coenagrion_puella",2010,"Italy",0.05419
"Coenagrion_puella",2010,"Luxembourg",0.43874
"Coenagrion_puella",2010,"Netherlands",0.41209
"Coenagrion_puella",2010,"Portugal",0.01581
"Coenagrion_puella",2010,"Slovenia",0.17703
"Coenagrion_puella",2010,"Spain",0.02675
"Coenagrion_puella",2010,"Sweden",0.05655
"Coenagrion_puella",2010,"Switzerland",0.36914
"Coenagrion_puella",2010,"United Kingdom",0.25948
"Coenagrion_puella",2010,"All",0.12266
"Coenagrion_puella",2011,"Austria",0.04616
"Coenagrion_puella",2011,"Belgium",0.47405
"Coenagrion_puella",2011,"Cyprus",0
"Coenagrion_puella",2011,"Czechia",0.24472
"Coenagrion_puella",2011,"Denmark",0.02543
"Coenagrion_puella",2011,"Finland",0.00518
"Coenagrion_puella",2011,"France",0.26488
"Coenagrion_puella",2011,"Ireland",0
"Coenagrion_puella",2011,"Isle of Man",0
"Coenagrion_puella",2011,"Italy",0.06952
"Coenagrion_puella",2011,"Luxembourg",0.28696
"Coenagrion_puella",2011,"Netherlands",0.43873
"Coenagrion_puella",2011,"Portugal",0.01961
"Coenagrion_puella",2011,"Slovenia",0.15963
"Coenagrion_puella",2011,"Spain",0.02795
"Coenagrion_puella",2011,"Sweden",0.05557
"Coenagrion_puella",2011,"Switzerland",0.325
"Coenagrion_puella",2011,"United Kingdom",0.2641
"Coenagrion_puella",2011,"All",0.12715
"Coenagrion_puella",2012,"Austria",0.06902
"Coenagrion_puella",2012,"Belgium",0.49135
"Coenagrion_puella",2012,"Cyprus",0
"Coenagrion_puella",2012,"Czechia",0.28713
"Coenagrion_puella",2012,"Denmark",0.04719
"Coenagrion_puella",2012,"Finland",0.01456
"Coenagrion_puella",2012,"France",0.30685
"Coenagrion_puella",2012,"Ireland",0
"Coenagrion_puella",2012,"Isle of Man",0
"Coenagrion_puella",2012,"Italy",0.07458
"Coenagrion_puella",2012,"Luxembourg",0.45606
"Coenagrion_puella",2012,"Netherlands",0.44457
"Coenagrion_puella",2012,"Portugal",0.01015
"Coenagrion_puella",2012,"Slovenia",0.22345
"Coenagrion_puella",2012,"Spain",0.02929
"Coenagrion_puella",2012,"Sweden",0.06671
"Coenagrion_puella",2012,"Switzerland",0.38647
"Coenagrion_puella",2012,"United Kingdom",0.27526
"Coenagrion_puella",2012,"All",0.14393
"Coenagrion_puella",2013,"Austria",0.097
"Coenagrion_puella",2013,"Belgium",0.48694
"Coenagrion_puella",2013,"Cyprus",0
"Coenagrion_puella",2013,"Czechia",0.32142
"Coenagrion_puella",2013,"Denmark",0.0242
"Coenagrion_puella",2013,"Finland",0.00809
"Coenagrion_puella",2013,"France",0.30492
"Coenagrion_puella",2013,"Ireland",0
"Coenagrion_puella",2013,"Isle of Man",0
"Coenagrion_puella",2013,"Italy",0.08844
"Coenagrion_puella",2013,"Luxembourg",0.22678
"Coenagrion_puella",2013,"Netherlands",0.43437
"Coenagrion_puella",2013,"Portugal",0.01239
"Coenagrion_puella",2013,"Slovenia",0.20096
"Coenagrion_puella",2013,"Spain",0.01878
"Coenagrion_puella",2013,"Sweden",0.04328
"Coenagrion_puella",2013,"Switzerland",0.42233
"Coenagrion_puella",2013,"United Kingdom",0.2281
"Coenagrion_puella",2013,"All",0.13682
"Coenagrion_puella",2014,"Austria",0.09596
"Coenagrion_puella",2014,"Belgium",0.46525
"Coenagrion_puella",2014,"Cyprus",0
"Coenagrion_puella",2014,"Czechia",0.27689
"Coenagrion_puella",2014,"Denmark",0.07282
"Coenagrion_puella",2014,"Finland",0.00548
"Coenagrion_puella",2014,"France",0.2989
"Coenagrion_puella",2014,"Ireland",0.0053
"Coenagrion_puella",2014,"Isle of Man",0.2233
"Coenagrion_puella",2014,"Italy",0.06623
"Coenagrion_puella",2014,"Luxembourg",0.39178
"Coenagrion_puella",2014,"Netherlands",0.41932
"Coenagrion_puella",2014,"Portugal",0.01186
"Coenagrion_puella",2014,"Slovenia",0.18656
"Coenagrion_puella",2014,"Spain",0.02216
"Coenagrion_puella",2014,"Sweden",0.04041
"Coenagrion_puella",2014,"Switzerland",0.40125
"Coenagrion_puella",2014,"United Kingdom",0.22899
"Coenagrion_puella",2014,"All",0.13198
"Coenagrion_puella",2015,"Austria",0.09855
"Coenagrion_puella",2015,"Belgium",0.47984
"Coenagrion_puella",2015,"Cyprus",0
"Coenagrion_puella",2015,"Czechia",0.36381
"Coenagrion_puella",2015,"Denmark",0.08076
"Coenagrion_puella",2015,"Finland",0.00654
"Coenagrion_puella",2015,"France",0.30585
"Coenagrion_puella",2015,"Ireland",0.00306
"Coenagrion_puella",2015,"Isle of Man",0.2233
"Coenagrion_puella",2015,"Italy",0.11495
"Coenagrion_puella",2015,"Luxembourg",0.2697
"Coenagrion_puella",2015,"Netherlands",0.43554
"Coenagrion_puella",2015,"Portugal",0.00987
"Coenagrion_puella",2015,"Slovenia",0.25608
"Coenagrion_puella",2015,"Spain",0.02251
"Coenagrion_puella",2015,"Sweden",0.03759
"Coenagrion_puella",2015,"Switzerland",0.42535
"Coenagrion_puella",2015,"United Kingdom",0.19906
"Coenagrion_puella",2015,"All",0.13979
"Coenagrion_puella",2016,"Austria",0.09522
"Coenagrion_puella",2016,"Belgium",0.45344
"Coenagrion_puella",2016,"Cyprus",0
"Coenagrion_puella",2016,"Czechia",0.28889
"Coenagrion_puella",2016,"Denmark",0.1055
"Coenagrion_puella",2016,"Finland",0.00578
"Coenagrion_puella",2016,"France",0.30299
"Coenagrion_puella",2016,"Ireland",0
"Coenagrion_puella",2016,"Isle of Man",0
"Coenagrion_puella",2016,"Italy",0.08557
"Coenagrion_puella",2016,"Luxembourg",0.32436
"Coenagrion_puella",2016,"Netherlands",0.42508
"Coenagrion_puella",2016,"Portugal",0.00679
"Coenagrion_puella",2016,"Slovenia",0.20342
"Coenagrion_puella",2016,"Spain",0.02283
"Coenagrion_puella",2016,"Sweden",0.04302
"Coenagrion_puella",2016,"Switzerland",0.41403
"Coenagrion_puella",2016,"United Kingdom",0.22502
"Coenagrion_puella",2016,"All",0.13583
"Coenagrion_puella",2017,"Austria",0.07746
"Coenagrion_puella",2017,"Belgium",0.44732
"Coenagrion_puella",2017,"Cyprus",0
"Coenagrion_puella",2017,"Czechia",0.27999
"Coenagrion_puella",2017,"Denmark",0.08476
"Coenagrion_puella",2017,"Finland",0.00865
"Coenagrion_puella",2017,"France",0.27672
"Coenagrion_puella",2017,"Ireland",0.0053
"Coenagrion_puella",2017,"Isle of Man",0
"Coenagrion_puella",2017,"Italy",0.0865
"Coenagrion_puella",2017,"Luxembourg",0.11872
"Coenagrion_puella",2017,"Netherlands",0.43462
"Coenagrion_puella",2017,"Portugal",0.00434
"Coenagrion_puella",2017,"Slovenia",0.24189
"Coenagrion_puella",2017,"Spain",0.02017
"Coenagrion_puella",2017,"Sweden",0.04526
"Coenagrion_puella",2017,"Switzerland",0.37854
"Coenagrion_puella",2017,"United Kingdom",0.23522
"Coenagrion_puella",2017,"All",0.13004
"Coenagrion_puella",2018,"Austria",0.11582
"Coenagrion_puella",2018,"Belgium",0.47199
"Coenagrion_puella",2018,"Cyprus",0
"Coenagrion_puella",2018,"Czechia",0.33827
"Coenagrion_puella",2018,"Denmark",0.07071
"Coenagrion_puella",2018,"Finland",0.00231
"Coenagrion_puella",2018,"France",0.29236
"Coenagrion_puella",2018,"Ireland",0.00265
"Coenagrion_puella",2018,"Isle of Man",0
"Coenagrion_puella",2018,"Italy",0.11273
"Coenagrion_puella",2018,"Luxembourg",0.15952
"Coenagrion_puella",2018,"Netherlands",0.44539
"Coenagrion_puella",2018,"Portugal",0.0093
"Coenagrion_puella",2018,"Slovenia",0.23582
"Coenagrion_puella",2018,"Spain",0.02386
"Coenagrion_puella",2018,"Sweden",0.04343
"Coenagrion_puella",2018,"Switzerland",0.39829
"Coenagrion_puella",2018,"United Kingdom",0.25669
"Coenagrion_puella",2018,"All",0.14148
"Coenagrion_puella",2019,"Austria",0.08868
"Coenagrion_puella",2019,"Belgium",0.4563
"Coenagrion_puella",2019,"Cyprus",0
"Coenagrion_puella",2019,"Czechia",0.32647
"Coenagrion_puella",2019,"Denmark",0.06664
"Coenagrion_puella",2019,"Finland",0.01143
"Coenagrion_puella",2019,"France",0.26242
"Coenagrion_puella",2019,"Ireland",0.14641
"Coenagrion_puella",2019,"Isle of Man",0
"Coenagrion_puella",2019,"Italy",0.07679
"Coenagrion_puella",2019,"Luxembourg",0.1953
"Coenagrion_puella",2019,"Netherlands",0.44111
"Coenagrion_puella",2019,"Portugal",0.00676
"Coenagrion_puella",2019,"Slovenia",0.22467
"Coenagrion_puella",2019,"Spain",0.02754
"Coenagrion_puella",2019,"Sweden",0.05212
"Coenagrion_puella",2019,"Switzerland",0.37481
"Coenagrion_puella",2019,"United Kingdom",0.25588
"Coenagrion_puella",2019,"All",0.13558
"Coenagrion_puella",2020,"Austria",0.12671
"Coenagrion_puella",2020,"Belgium",0.46884
"Coenagrion_puella",2020,"Cyprus",0
"Coenagrion_puella",2020,"Czechia",0.30538
"Coenagrion_puella",2020,"Denmark",0.11184
"Coenagrion_puella",2020,"Finland",0.00427
"Coenagrion_puella",2020,"France",0.26176
"Coenagrion_puella",2020,"Ireland",0.14161
"Coenagrion_puella",2020,"Isle of Man",0
"Coenagrion_puella",2020,"Italy",0.09128
"Coenagrion_puella",2020,"Luxembourg",0.25052
"Coenagrion_puella",2020,"Netherlands",0.47164
"Coenagrion_puella",2020,"Portugal",0.00639
"Coenagrion_puella",2020,"Slovenia",0.27433
"Coenagrion_puella",2020,"Spain",0.01956
"Coenagrion_puella",2020,"Sweden",0.06039
"Coenagrion_puella",2020,"Switzerland",0.3788
"Coenagrion_puella",2020,"United Kingdom",0.27196
"Coenagrion_puella",2020,"All",0.13976
"Coenagrion_puella",2021,"Austria",0.13614
"Coenagrion_puella",2021,"Belgium",0.48364
"Coenagrion_puella",2021,"Cyprus",0
"Coenagrion_puella",2021,"Czechia",0.31059
"Coenagrion_puella",2021,"Denmark",0.14035
"Coenagrion_puella",2021,"Finland",0.01241
"Coenagrion_puella",2021,"France",0.26999
"Coenagrion_puella",2021,"Ireland",0.12988
"Coenagrion_puella",2021,"Isle of Man",0
"Coenagrion_puella",2021,"Italy",0.07855
"Coenagrion_puella",2021,"Luxembourg",0.32649
"Coenagrion_puella",2021,"Netherlands",0.48934
"Coenagrion_puella",2021,"Portugal",0.01502
"Coenagrion_puella",2021,"Slovenia",0.40662
"Coenagrion_puella",2021,"Spain",0.02085
"Coenagrion_puella",2021,"Sweden",0.06463
"Coenagrion_puella",2021,"Switzerland",0.40867
"Coenagrion_puella",2021,"United Kingdom",0.26716
"Coenagrion_puella",2021,"All",0.14404
"Coenagrion_puella",2022,"Austria",0.13542
"Coenagrion_puella",2022,"Belgium",0.48935
"Coenagrion_puella",2022,"Cyprus",0
"Coenagrion_puella",2022,"Czechia",0.20074
"Coenagrion_puella",2022,"Denmark",0.16344
"Coenagrion_puella",2022,"Finland",0.01425
"Coenagrion_puella",2022,"France",0.27529
"Coenagrion_puella",2022,"Ireland",0.16237
"Coenagrion_puella",2022,"Isle of Man",0
"Coenagrion_puella",2022,"Italy",0.07795
"Coenagrion_puella",2022,"Luxembourg",0.36048
"Coenagrion_puella",2022,"Netherlands",0.5038
"Coenagrion_puella",2022,"Portugal",0.01119
"Coenagrion_puella",2022,"Slovenia",0.45488
"Coenagrion_puella",2022,"Spain",0.01659
"Coenagrion_puella",2022,"Sweden",0.07912
"Coenagrion_puella",2022,"Switzerland",0.37956
"Coenagrion_puella",2022,"United Kingdom",0.25614
"Coenagrion_puella",2022,"All",0.14344
"Coenagrion_puella",2023,"Austria",0.19952
"Coenagrion_puella",2023,"Belgium",0.48773
"Coenagrion_puella",2023,"Cyprus",0
"Coenagrion_puella",2023,"Czechia",0.25998
"Coenagrion_puella",2023,"Denmark",0.16299
"Coenagrion_puella",2023,"Finland",0.01468
"Coenagrion_puella",2023,"France",0.25895
"Coenagrion_puella",2023,"Ireland",0.18009
"Coenagrion_puella",2023,"Isle of Man",0.14044
"Coenagrion_puella",2023,"Italy",0.07674
"Coenagrion_puella",2023,"Luxembourg",0.3774
"Coenagrion_puella",2023,"Netherlands",0.5007
"Coenagrion_puella",2023,"Portugal",0.00148
"Coenagrion_puella",2023,"Slovenia",0.43308
"Coenagrion_puella",2023,"Spain",0.01777
"Coenagrion_puella",2023,"Sweden",0.06095
"Coenagrion_puella",2023,"Switzerland",0.38745
"Coenagrion_puella",2023,"United Kingdom",0.27463
"Coenagrion_puella",2023,"All",0.14328
"Coenagrion_puella",2024,"Austria",0.19944
"Coenagrion_puella",2024,"Belgium",0.64209
"Coenagrion_puella",2024,"Cyprus",0
"Coenagrion_puella",2024,"Czechia",0.29325
"Coenagrion_puella",2024,"Denmark",0.23692
"Coenagrion_puella",2024,"Finland",0.0264
"Coenagrion_puella",2024,"France",0.26249
"Coenagrion_puella",2024,"Ireland",0.20788
"Coenagrion_puella",2024,"Isle of Man",0.14196
"Coenagrion_puella",2024,"Italy",0.07664
"Coenagrion_puella",2024,"Luxembourg",0.34301
"Coenagrion_puella",2024,"Netherlands",0.5837
"Coenagrion_puella",2024,"Portugal",0.01031
"Coenagrion_puella",2024,"Slovenia",0.30567
"Coenagrion_puella",2024,"Spain",0.01912
"Coenagrion_puella",2024,"Sweden",0.07586
"Coenagrion_puella",2024,"Switzerland",0.42035
"Coenagrion_puella",2024,"United Kingdom",0.28348
"Coenagrion_puella",2024,"All",0.15377
"Sympetrum_striolatum",2000,"Austria",5e-04
"Sympetrum_striolatum",2000,"Belgium",0.19378
"Sympetrum_striolatum",2000,"Cyprus",0.07362
"Sympetrum_striolatum",2000,"Czechia",0.00884
"Sympetrum_striolatum",2000,"Denmark",0
"Sympetrum_striolatum",2000,"Finland",0
"Sympetrum_striolatum",2000,"France",0.09971
"Sympetrum_striolatum",2000,"Ireland",0
"Sympetrum_striolatum",2000,"Isle of Man",0
"Sympetrum_striolatum",2000,"Italy",0.00353
"Sympetrum_striolatum",2000,"Luxembourg",0.02543
"Sympetrum_striolatum",2000,"Netherlands",0.25253
"Sympetrum_striolatum",2000,"Portugal",0
"Sympetrum_striolatum",2000,"Slovenia",0.03882
"Sympetrum_striolatum",2000,"Spain",0.00306
"Sympetrum_striolatum",2000,"Sweden",2e-04
"Sympetrum_striolatum",2000,"Switzerland",0.19685
"Sympetrum_striolatum",2000,"United Kingdom",0.27721
"Sympetrum_striolatum",2000,"All",0.05628
"Sympetrum_striolatum",2001,"Austria",0.00278
"Sympetrum_striolatum",2001,"Belgium",0.14292
"Sympetrum_striolatum",2001,"Cyprus",0.10094
"Sympetrum_striolatum",2001,"Czechia",0.03082
"Sympetrum_striolatum",2001,"Denmark",0
"Sympetrum_striolatum",2001,"Finland",0
"Sympetrum_striolatum",2001,"France",0.0781
"Sympetrum_striolatum",2001,"Ireland",0
"Sympetrum_striolatum",2001,"Isle of Man",0
"Sympetrum_striolatum",2001,"Italy",0.00244
"Sympetrum_striolatum",2001,"Luxembourg",0.07647
"Sympetrum_striolatum",2001,"Netherlands",0.22219
"Sympetrum_striolatum",2001,"Portugal",0.00657
"Sympetrum_striolatum",2001,"Slovenia",0.06964
"Sympetrum_striolatum",2001,"Spain",0.00704
"Sympetrum_striolatum",2001,"Sweden",0.00056
"Sympetrum_striolatum",2001,"Switzerland",0.16614
"Sympetrum_striolatum",2001,"United Kingdom",0.27127
"Sympetrum_striolatum",2001,"All",0.05168
"Sympetrum_striolatum",2002,"Austria",0.00262
"Sympetrum_striolatum",2002,"Belgium",0.17506
"Sympetrum_striolatum",2002,"Cyprus",0
"Sympetrum_striolatum",2002,"Czechia",0.02085
"Sympetrum_striolatum",2002,"Denmark",0.00277
"Sympetrum_striolatum",2002,"Finland",0
"Sympetrum_striolatum",2002,"France",0.0967
"Sympetrum_striolatum",2002,"Ireland",0
"Sympetrum_striolatum",2002,"Isle of Man",0
"Sympetrum_striolatum",2002,"Italy",0.00135
"Sympetrum_striolatum",2002,"Luxembourg",0.04542
"Sympetrum_striolatum",2002,"Netherlands",0.29231
"Sympetrum_striolatum",2002,"Portugal",0
"Sympetrum_striolatum",2002,"Slovenia",0.03972
"Sympetrum_striolatum",2002,"Spain",0.00811
"Sympetrum_striolatum",2002,"Sweden",1e-05
"Sympetrum_striolatum",2002,"Switzerland",0.18151
"Sympetrum_striolatum",2002,"United Kingdom",0.28586
"Sympetrum_striolatum",2002,"All",0.0575
"Sympetrum_striolatum",2003,"Austria",0.00724
"Sympetrum_striolatum",2003,"Belgium",0.19269
"Sympetrum_striolatum",2003,"Cyprus",0.0141
"Sympetrum_striolatum",2003,"Czechia",0.01706
"Sympetrum_striolatum",2003,"Denmark",0.01718
"Sympetrum_striolatum",2003,"Finland",0
"Sympetrum_striolatum",2003,"France",0.09049
"Sympetrum_striolatum",2003,"Ireland",0
"Sympetrum_striolatum",2003,"Isle of Man",0.42912
"Sympetrum_striolatum",2003,"Italy",0.00654
"Sympetrum_striolatum",2003,"Luxembourg",0.08293
"Sympetrum_striolatum",2003,"Netherlands",0.28452
"Sympetrum_striolatum",2003,"Portugal",0.01072
"Sympetrum_striolatum",2003,"Slovenia",0.02785
"Sympetrum_striolatum",2003,"Spain",0.02163
"Sympetrum_striolatum",2003,"Sweden",0.00299
"Sympetrum_striolatum",2003,"Switzerland",0.14886
"Sympetrum_striolatum",2003,"United Kingdom",0.29466
"Sympetrum_striolatum",2003,"All",0.06061
"Sympetrum_striolatum",2004,"Austria",0.00553
"Sympetrum_striolatum",2004,"Belgium",0.18589
"Sympetrum_striolatum",2004,"Cyprus",0.00966
"Sympetrum_striolatum",2004,"Czechia",0.01576
"Sympetrum_striolatum",2004,"Denmark",0.01344
"Sympetrum_striolatum",2004,"Finland",0
"Sympetrum_striolatum",2004,"France",0.09614
"Sympetrum_striolatum",2004,"Ireland",0
"Sympetrum_striolatum",2004,"Isle of Man",0.21181
"Sympetrum_striolatum",2004,"Italy",0.01381
"Sympetrum_striolatum",2004,"Luxembourg",0.39851
"Sympetrum_striolatum",2004,"Netherlands",0.32927
"Sympetrum_striolatum",2004,"Portugal",0.00116
"Sympetrum_striolatum",2004,"Slovenia",0.09352
"Sympetrum_striolatum",2004,"Spain",0.01974
"Sympetrum_striolatum",2004,"Sweden",0.00227
"Sympetrum_striolatum",2004,"Switzerland",0.20837
"Sympetrum_striolatum",2004,"United Kingdom",0.26816
"Sympetrum_striolatum",2004,"All",0.06153
"Sympetrum_striolatum",2005,"Austria",0.00748
"Sympetrum_striolatum",2005,"Belgium",0.19772
"Sympetrum_striolatum",2005,"Cyprus",0
"Sympetrum_striolatum",2005,"Czechia",0.01284
"Sympetrum_striolatum",2005,"Denmark",0.01035
"Sympetrum_striolatum",2005,"Finland",0
"Sympetrum_striolatum",2005,"France",0.09367
"Sympetrum_striolatum",2005,"Ireland",0
"Sympetrum_striolatum",2005,"Isle of Man",0
"Sympetrum_striolatum",2005,"Italy",0.01338
"Sympetrum_striolatum",2005,"Luxembourg",0.12115
"Sympetrum_striolatum",2005,"Netherlands",0.33091
"Sympetrum_striolatum",2005,"Portugal",0.00369
"Sympetrum_striolatum",2005,"Slovenia",0.0622
"Sympetrum_striolatum",2005,"Spain",0.02616
"Sympetrum_striolatum",2005,"Sweden",0.00731
"Sympetrum_striolatum",2005,"Switzerland",0.17383
"Sympetrum_striolatum",2005,"United Kingdom",0.31733
"Sympetrum_striolatum",2005,"All",0.06626
"Sympetrum_striolatum",2006,"Austria",0.00452
"Sympetrum_striolatum",2006,"Belgium",0.24576
"Sympetrum_striolatum",2006,"Cyprus",0
"Sympetrum_striolatum",2006,"Czechia",0.03695
"Sympetrum_striolatum",2006,"Denmark",0
"Sympetrum_striolatum",2006,"Finland",0
"Sympetrum_striolatum",2006,"France",0.08322
"Sympetrum_striolatum",2006,"Ireland",0
"Sympetrum_striolatum",2006,"Isle of Man",0.09986
"Sympetrum_striolatum",2006,"Italy",0.01503
"Sympetrum_striolatum",2006,"Luxembourg",0.06432
"Sympetrum_striolatum",2006,"Netherlands",0.37828
"Sympetrum_striolatum",2006,"Portugal",0
"Sympetrum_striolatum",2006,"Slovenia",0.05541
"Sympetrum_striolatum",2006,"Spain",0.02375
"Sympetrum_striolatum",2006,"Sweden",0.00579
"Sympetrum_striolatum",2006,"Switzerland",0.20098
"Sympetrum_striolatum",2006,"United Kingdom",0.31953
"Sympetrum_striolatum",2006,"All",0.06576
"Sympetrum_striolatum",2007,"Austria",0.00481
"Sympetrum_striolatum",2007,"Belgium",0.24076
"Sympetrum_striolatum",2007,"Cyprus",0.02314
"Sympetrum_striolatum",2007,"Czechia",0.04635
"Sympetrum_striolatum",2007,"Denmark",0.01668
"Sympetrum_striolatum",2007,"Finland",0
"Sympetrum_striolatum",2007,"France",0.13098
"Sympetrum_striolatum",2007,"Ireland",0
"Sympetrum_striolatum",2007,"Isle of Man",0
"Sympetrum_striolatum",2007,"Italy",0.03006
"Sympetrum_striolatum",2007,"Luxembourg",0.24412
"Sympetrum_striolatum",2007,"Netherlands",0.42796
"Sympetrum_striolatum",2007,"Portugal",0.06915
"Sympetrum_striolatum",2007,"Slovenia",0.11222
"Sympetrum_striolatum",2007,"Spain",0.06903
"Sympetrum_striolatum",2007,"Sweden",0.01487
"Sympetrum_striolatum",2007,"Switzerland",0.20851
"Sympetrum_striolatum",2007,"United Kingdom",0.34775
"Sympetrum_striolatum",2007,"All",0.09318
"Sympetrum_striolatum",2008,"Austria",0.01297
"Sympetrum_striolatum",2008,"Belgium",0.27773
"Sympetrum_striolatum",2008,"Cyprus",0
